gene_id	transcript_id
TAF1A	"uc001hni.1,uc001hnj.2,uc001hnk.2,uc009xdy.1,uc009xdz.1,uc010pur.1"
TAF1B	"uc002qzy.3,uc002qzz.2,uc010exc.2,uc010exd.2,uc010yja.1"
TAF1C	"uc002fhm.2,uc002fhn.2,uc002fho.2,uc002fhp.1,uc010vnx.1,uc010vny.1,uc010vnz.1,uc010voa.1,uc010vob.1"
TAF1D	"uc001pdz.2,uc001pea.1,uc001ped.2"
TAF1L	uc003zrg.1
TAF1	"uc004dzt.3,uc004dzu.3,uc004dzv.3,uc004dzw.1,uc004dzx.2,uc004dzy.2,uc010nld.1,uc010nle.1,uc010nlf.1,uc010nlg.1"
TAF2	uc003you.2
TAF3	uc010qbd.1
TAF4B	"uc002kvs.3,uc002kvt.3,uc002kvu.3"
TAF4	uc002ybs.2
TAF5L	"uc001htq.2,uc001htr.2"
TAF5	"uc001kwv.2,uc010qqq.1"
TAF6L	"uc001nvc.2,uc009yof.2,uc010rmg.1"
TAF6	"uc003utg.2,uc003uth.2,uc003uti.2,uc003utj.2,uc003utk.2,uc003utl.2,uc003utm.2,uc003utn.1,uc011kji.1"
TAF7L	"uc004eha.2,uc004ehb.2,uc004ehc.1"
TAF7	uc003ljg.2
TAF8	"uc003orr.2,uc003ors.2,uc003ort.2,uc003oru.1,uc003orv.1,uc011dun.1"
TAF9B	uc004eda.2
TAF9	"uc003jwa.2,uc003jwb.2,uc003jwc.1,uc003jwd.1,uc003jwe.1,uc003jwf.1"
TAGAP	"uc003qrz.2,uc003qsa.2,uc003qsb.2,uc011eft.1"
TAGLN2	"uc001fum.1,uc001fun.1,uc001fuo.1,uc010piy.1"
TAGLN3	"uc003dyl.2,uc003dym.2,uc003dyn.2,uc003dyo.2"
TAGLN	"uc001pql.1,uc001pqm.2,uc001pqn.2,uc001pqo.2,uc001pqp.2"
TAL1	"uc001cqx.2,uc001cqy.2,uc001cqz.1,uc001cra.1,uc001crb.1,uc009vyq.2"
TAL2	uc004bct.2
TALDO1	"uc001lqz.2,uc001lra.2,uc010qwl.1"
TANC1	"uc002uag.2,uc002uah.1,uc002uai.1,uc010fol.1,uc010fom.1,uc010fon.2,uc010zcm.1"
TANC2	"uc002jal.3,uc002jam.1,uc002jan.1,uc002jao.3,uc010wpe.1"
TANK	"uc002ubq.1,uc002ubr.1,uc002ubs.2"
TAOK1	"uc002hdz.1,uc002heb.1,uc010wbe.1,uc010wbf.1"
TAOK2	"uc002dva.1,uc002dvb.1,uc002dvc.1,uc002dvd.1,uc010bzm.1"
TAOK3	"uc001twv.2,uc001tww.2,uc001twx.2,uc001twy.3"
TAP1	"uc003ocg.2,uc011dqi.1"
TAP2	"uc003ocb.1,uc003occ.2,uc003ocd.2,uc011dqf.1"
TAPBPL	"uc001qog.3,uc001qoh.3,uc001qoi.1"
TAPBP	"uc003odx.1,uc003ody.2,uc003odz.2,uc010jus.1,uc010jut.1,uc011drc.1"
TAPT1	"uc003gow.3,uc010ied.1,uc011bxd.1,uc011bxe.1"
TARBP1	uc001hwd.2
TARBP2	"uc001sdo.2,uc001sdp.2,uc001sdq.2,uc001sdr.2,uc001sds.2,uc001sdt.2,uc001sdu.2,uc001sdv.2,uc009znb.2"
TARDBP	"uc001art.2,uc010oap.1"
TARM1	uc010yei.1
TARP	"uc003tgb.2,uc003tgc.1,uc003tgd.1,uc003tge.1,uc003tgf.1,uc003tgg.1,uc003tgh.1,uc003tgi.1,uc003tgj.1,uc010kxi.1"
TARS2	"uc001euq.2,uc001eur.2,uc009wls.2,uc009wlt.2,uc010pcd.1"
TARSL2	"uc002bxl.2,uc002bxm.2,uc010usi.1"
TARS	"uc003jhy.2,uc003jhz.2,uc010iup.1,uc011cob.1,uc011coc.1,uc011cod.1"
TAS1R1	"uc001ant.2,uc001anu.2,uc001anv.2,uc001anw.2"
TAS1R2	uc001bba.1
TAS1R3	uc010nyk.1
TAS2R10	uc001qyy.1
TAS2R13	uc001qzg.1
TAS2R14	uc010shi.1
TAS2R16	uc003vkl.1
TAS2R19	uc010shj.1
TAS2R1	uc003jem.1
TAS2R20	uc001qzm.2
TAS2R30	uc009zhs.1
TAS2R31	uc001qzo.1
TAS2R38	uc003vwx.1
TAS2R39	uc011ksw.1
TAS2R3	uc003vwp.1
TAS2R40	uc011ksx.1
TAS2R41	uc003wdc.1
TAS2R42	uc001qzr.1
TAS2R43	uc001qzq.1
TAS2R46	uc001qzp.1
TAS2R4	uc003vwq.1
TAS2R50	uc001qzl.2
TAS2R5	uc003vwr.1
TAS2R60	uc011ktg.1
TAS2R7	uc001qyv.2
TAS2R8	uc010shh.1
TAS2R9	uc001qyx.2
TASP1	"uc002woh.2,uc002woi.2,uc010zri.1,uc010zrj.1,uc010zrk.1"
TATDN1	"uc003yrd.2,uc003yre.2,uc003yrf.2,uc010mdm.2"
TATDN2	"uc003bvf.2,uc003bvg.2,uc011atr.1,uc011ats.1,uc011att.1,uc011atu.1,uc011atv.1"
TATDN3	"uc001hjo.2,uc001hjp.2,uc010ptj.1,uc010ptk.1,uc010ptl.1,uc010ptm.1"
TAT	"uc002fap.2,uc002faq.2,uc002far.2"
TAX1BP1	"uc003szk.2,uc003szl.2,uc011jzo.1,uc011jzp.1"
TAX1BP3	"uc002fwc.2,uc002fwe.1"
TAZ	"uc004fkx.2,uc004fky.2,uc004fkz.2,uc004fla.2,uc004flb.2,uc004flc.3,uc010nuy.2"
TBC1D10A	"uc003ahj.3,uc003ahk.3,uc010gvu.2,uc011akt.1"
TBC1D10B	"uc002dxt.2,uc002dxu.2"
TBC1D10C	"uc001okz.2,uc001ola.2,uc001olb.2"
TBC1D12	uc001kjr.2
TBC1D13	"uc010myj.2,uc010myk.2,uc010myl.2"
TBC1D14	"uc003gjs.3,uc003gju.3,uc010idh.2,uc011bwg.1,uc011bwh.1"
TBC1D15	"uc001swu.2,uc001swv.2,uc001sww.2,uc009zrv.2,uc010stt.1"
TBC1D16	"uc002jxh.2,uc002jxi.2,uc002jxj.2,uc002jxk.1"
TBC1D17	"uc002pqo.2,uc002pqp.2,uc002pqq.1,uc002pqr.2,uc002pqs.2,uc010enn.1,uc010ybg.1"
TBC1D19	"uc003gsf.3,uc010iew.2,uc011bxu.1"
TBC1D1	"uc003gtb.2,uc003gtd.2,uc010ifd.2,uc011byd.1,uc011byf.1"
TBC1D20	"uc002wds.2,uc002wdt.2,uc002wdu.2,uc002wdv.2"
TBC1D21	"uc002avz.2,uc010ulc.1"
TBC1D22A	"uc003bib.2,uc003bic.2,uc003bid.2,uc003bie.2,uc003bif.2,uc010haf.2,uc010hag.2"
TBC1D22B	"uc003onn.2,uc003ono.1,uc003onp.2,uc010jwt.2"
TBC1D23	"uc003dts.2,uc003dtt.2,uc003dtu.2"
TBC1D24	"uc002cqk.2,uc002cql.2,uc002cqm.2,uc010bsm.2"
TBC1D25	"uc004dka.1,uc004dkb.1,uc004dkc.1,uc011mly.1,uc011mlz.1,uc011mma.1,uc011mmb.1,uc011mmc.1,uc011mmd.1"
TBC1D26	"uc002gpb.3,uc010cou.1,uc010cov.2"
TBC1D28	uc002gud.2
TBC1D29	"uc002hfh.2,uc002hfi.2"
TBC1D2B	"uc002bcy.3,uc002bda.2,uc010bla.2"
TBC1D2	"uc004ayo.3,uc004ayp.2,uc004ayq.2,uc004ayr.2,uc011lvb.1"
TBC1D3B	uc002hky.2
TBC1D3C	"uc002hlk.1,uc002hll.1,uc002hme.3"
TBC1D3G	"uc002hlm.2,uc002hmm.3,uc010wcv.1"
TBC1D3H	"uc002hmb.2,uc002hmc.3,uc002hmd.3,uc010wcx.1"
TBC1D3P2	"uc002izq.2,uc010woz.1"
TBC1D3	"uc002hoo.2,uc002hop.2,uc002hoq.2,uc002hox.2,uc002hpp.2,uc002hpq.2,uc002hpr.2,uc010cvf.1,uc010cvj.1,uc010cvk.2,uc010wdj.1,uc010wdk.1,uc010wdl.1,uc010wdm.1,uc010wdn.1"
TBC1D4	"uc001vjl.1,uc010aer.2,uc010aes.2,uc010tht.1,uc010thu.1"
TBC1D5	"uc003cbe.2,uc003cbf.2,uc010heu.2,uc010hev.2,uc010hew.1"
TBC1D7	"uc003naj.2,uc003nal.2,uc003nam.2,uc003nan.2,uc003nao.2,uc003nap.2,uc003naq.2,uc010jpd.2,uc011dis.1"
TBC1D8B	"uc004emm.2,uc004emn.2,uc004emo.2"
TBC1D8	"uc002tau.3,uc010fiv.2,uc010yvw.1"
TBC1D9B	"uc003mlf.2,uc003mlg.2,uc003mlh.2,uc003mli.2,uc003mlj.2,uc003mlk.1,uc011dgv.1,uc011dgw.1"
TBC1D9	uc010ioj.2
TBCA	"uc003kfh.1,uc003kfi.1"
TBCB	"uc002odg.1,uc002odh.1"
TBCCD1	"uc003fqg.2,uc003fqh.2,uc011bry.1"
TBCC	uc003osl.2
TBCD	"uc002kfx.1,uc002kfy.1,uc002kfz.2,uc002kgb.1,uc002kgc.2,uc002kgd.2"
TBCEL	"uc001pxo.2,uc001pxp.2,uc001pxq.2,uc009zay.2"
TBCE	"uc001hwz.1,uc001hxa.1,uc001hxb.1,uc010pxq.1,uc010pxr.1"
TBCK	"uc003hyb.2,uc003hyc.2,uc003hyd.2,uc003hye.2,uc003hyf.2,uc010ilv.2"
TBK1	uc001ssc.1
TBKBP1	uc002ilu.2
TBL1XR1	"uc003fiw.3,uc003fix.3,uc003fiy.2,uc011bpz.1"
TBL1X	"uc004csq.3,uc004csr.2,uc004css.2,uc010ndq.2,uc010ndr.2"
TBL1Y	"uc004frb.2,uc004frc.2,uc004frd.2,uc011nap.1"
TBL2	"uc003tyh.2,uc003tyi.2,uc010lbg.2,uc010lbh.2,uc011kex.1,uc011key.1"
TBL3	"uc002cnu.1,uc002cnv.1,uc002cnw.1,uc010bsb.1,uc010bsc.1,uc010uvt.1"
TBPL1	"uc003qel.2,uc010kgg.2"
TBPL2	uc001xby.2
TBP	"uc003qxt.2,uc003qxu.2,uc011ehf.1,uc011ehg.1"
TBR1	"uc002ubw.1,uc010foy.2"
TBRG1	"uc001qai.1,uc001qaj.3,uc001qak.3,uc001qal.3,uc001qam.3,uc009zbf.2,uc009zbg.2,uc009zbh.2"
TBRG4	"uc003tmu.2,uc003tmv.2,uc003tmw.2,uc003tmx.2,uc011kcd.1"
TBX10	uc001omp.2
TBX15	"uc001ehl.1,uc009whj.1"
TBX18	"uc003pkl.1,uc010kbq.1"
TBX19	"uc001gfj.3,uc001gfl.2,uc001gfm.2"
TBX1	"uc002zqa.1,uc002zqb.2,uc002zqc.2"
TBX20	uc011kas.1
TBX21	uc002ilv.1
TBX22	"uc004edi.1,uc004edj.1,uc010nmg.1"
TBX2	"uc002ize.2,uc002izg.2,uc010wox.1"
TBX3	"uc001tvt.1,uc001tvu.1,uc010syw.1"
TBX4	"uc002izi.2,uc010ddo.2,uc010woy.1"
TBX5	"uc001tvo.2,uc001tvp.2,uc001tvq.2,uc010syv.1"
TBX6	"uc002dwk.1,uc010veh.1"
TBXA2R	"uc002lye.1,uc002lyg.1"
TBXAS1	"uc003vvh.2,uc003vvi.2,uc003vvj.2,uc010lne.2,uc011kqu.1,uc011kqv.1,uc011kqw.1,uc011kqx.1"
TC2N	"uc001xzt.3,uc001xzu.3,uc001xzv.3,uc010auc.2"
TCAM1P	uc002jcf.2
TCAP	uc002hsh.2
TCEA1	"uc003xru.2,uc003xrv.2,uc003xrw.1,uc010lyg.2,uc011ldw.1"
TCEA2	"uc010gkq.2,uc010gks.2,uc010gkt.2,uc010gku.1,uc011abr.1,uc011abs.1"
TCEA3	"uc001bgx.1,uc009vqm.1,uc009vqn.1,uc010ody.1"
TCEAL1	"uc004eks.2,uc004ekt.2,uc004eku.2"
TCEAL2	uc004eip.2
TCEAL3	"uc004ekq.2,uc004ekr.2"
TCEAL4	"uc004ekl.2,uc004ekm.2,uc004ekn.2,uc004eko.2"
TCEAL5	uc004ejz.1
TCEAL6	uc004eiq.2
TCEAL7	uc004ekc.1
TCEAL8	"uc004ejx.2,uc004ejy.2"
TCEANC	"uc004cvk.2,uc004cvl.2,uc010nee.1,uc010nef.1,uc010neg.1"
TCEB1	"uc003xzx.1,uc003xzy.1,uc003xzz.1,uc003yaa.1"
TCEB2	"uc002crm.2,uc002crn.2"
TCEB3B	uc002lcr.1
TCEB3C	"uc010dnr.2,uc010xdb.1"
TCEB3	uc001bho.2
TCERG1L	"uc001lkp.2,uc009yax.1"
TCERG1	"uc003lob.2,uc003loc.2,uc011dbt.1"
TCF12	"uc002aea.2,uc002aeb.2,uc002aec.2,uc002aed.2,uc002aee.2,uc010bfs.2,uc010bft.2,uc010ugm.1,uc010ugn.1,uc010ugo.1,uc010ugp.1,uc010ugq.1,uc010ugr.1"
TCF15	uc002wdz.2
TCF19	"uc003nss.2,uc003nst.2"
TCF20	"uc003bcj.1,uc003bck.1,uc003bnt.2"
TCF21	"uc003qei.3,uc003qej.2,uc003qek.1"
TCF23	uc010ylg.1
TCF25	"uc002fpb.2,uc002fpc.2,uc002fpd.1,uc010vpp.1"
TCF3	"uc002ltn.2,uc002lto.2,uc002ltq.2,uc002ltr.2,uc002lts.1,uc002ltt.3,uc010dso.1"
TCF4	"uc002lfv.2,uc002lfw.3,uc002lfx.2,uc002lfy.2,uc002lfz.2,uc002lga.2,uc002lgb.1,uc002lgc.3,uc010dph.1,uc010dpi.2,uc010xdu.1,uc010xdv.1,uc010xdw.1,uc010xdx.1,uc010xdy.1"
TCF7L1	uc002soy.2
TCF7L2	"uc001lac.3,uc001lad.3,uc001lae.3,uc001laf.3,uc001lag.3,uc001lah.2,uc010qrk.1,uc010qrl.1,uc010qrm.1,uc010qrn.1,uc010qro.1,uc010qrp.1,uc010qrq.1,uc010qrr.1,uc010qrs.1,uc010qrt.1,uc010qru.1,uc010qrv.1,uc010qrw.1,uc010qrx.1"
TCF7	"uc003kyt.2,uc003kyu.1,uc003kyv.2,uc003kyw.2,uc003kyx.2,uc003kyy.2,uc003kyz.2,uc003kza.2,uc003kzb.2,uc010jdu.2"
TCFL5	"uc002ydo.2,uc002ydp.2,uc002ydq.2"
TCHHL1	uc001ezo.1
TCHH	"uc001ezp.2,uc009wne.1"
TCHP	"uc001tpn.2,uc001tpo.1,uc001tpp.2"
TCIRG1	"uc001ond.1,uc001one.2,uc001onf.1,uc001ong.2,uc001onh.2,uc001oni.2,uc009ysd.2"
TCL1A	"uc001yfb.3,uc001yfc.3"
TCL1B	"uc001yew.2,uc001yex.2,uc001yez.2,uc001yfa.2,uc010avj.2"
TCL6	"uc001yeo.1,uc001yep.1,uc001yeq.2,uc001yes.2,uc001yet.1,uc001yeu.2,uc001yev.2,uc010avk.1"
TCN1	uc001noj.2
TCN2	"uc003aip.1,uc003aiq.1,uc003air.1"
TCOF1	"uc003lrw.2,uc003lrx.2,uc003lry.2,uc003lrz.2,uc003lsa.2,uc011dch.1,uc011dci.1"
TCP10L2	uc010kkp.2
TCP10L	uc002ypw.3
TCP10	"uc003qvu.2,uc003qvv.1,uc003qvw.2"
TCP11L1	"uc001mud.2,uc001mue.2,uc001muf.1,uc009yju.2,uc010rei.1"
TCP11L2	"uc001tll.2,uc001tlm.2,uc001tln.2,uc001tlo.1"
TCP11	"uc003ojz.1,uc003oka.2,uc003okb.2,uc003okc.2,uc003okd.2,uc011dsu.1,uc011dsv.1,uc011dsw.1"
TCP1	"uc003qsr.2,uc003qss.2,uc003qst.2,uc010kjz.2,uc010kka.1"
TCTA	uc003cwv.3
TCTE1	uc003oxi.2
TCTE3	"uc003qxe.1,uc003qxf.2"
TCTEX1D1	"uc001dcv.2,uc009wau.2,uc009wav.2"
TCTEX1D2	uc003fwi.2
TCTEX1D4	uc001cmp.2
TCTN1	"uc001tri.2,uc001trj.1,uc001trk.3,uc001trl.2,uc001trm.2,uc001trn.3,uc001tro.2,uc001trp.3,uc009zvr.1,uc009zvs.2,uc010syb.1,uc010syc.1"
TCTN2	"uc001ufp.2,uc009zya.2"
TCTN3	"uc001kla.3,uc001klb.3,uc001kld.2,uc009xux.1,uc009xuy.1,uc010qoi.1"
TDGF1	uc003cpv.2
TDGF3	uc004eos.1
TDG	"uc001tkg.2,uc009zuk.2,uc010swh.1,uc010swi.1,uc010swj.1"
TDH	"uc003wtq.1,uc003wts.1,uc003wtt.1"
TDO2	uc003ipf.1
TDP1	"uc001xxy.2,uc001xxz.2,uc001xya.2,uc001xyb.2,uc001xyc.1,uc001xyd.1,uc010atm.2,uc010atn.2,uc010ato.2"
TDP2	"uc003nei.2,uc003nej.2,uc010jpu.1"
TDRD10	"uc001ffd.2,uc001ffe.2,uc009wow.2"
TDRD12	"uc002ntq.2,uc002ntr.3"
TDRD1	"uc001lbf.2,uc001lbg.1,uc001lbh.1,uc001lbi.1,uc001lbj.2,uc010qsc.1"
TDRD3	"uc001vhz.3,uc001via.2,uc001vib.3,uc010aef.2,uc010aeg.2"
TDRD5	"uc001gnf.1,uc001gnh.1,uc010pnp.1"
TDRD6	"uc003oyj.2,uc010jze.2"
TDRD7	"uc004axj.2,uc010msp.1,uc011lux.1,uc011luy.1"
TDRD9	"uc001yom.3,uc001yon.3"
TDRG1	uc003opg.2
TDRKH	"uc001eyy.2,uc001eza.3,uc001ezb.3,uc001ezc.3,uc001ezd.3,uc009wnb.1,uc010pdn.1"
TEAD1	"uc001mkj.3,uc001mkk.3,uc009ygk.2,uc009ygl.2"
TEAD2	"uc002png.2,uc002pnh.2,uc002pni.2,uc002pnj.2,uc010emw.2,uc010yao.1"
TEAD3	"uc003okt.2,uc003oku.3,uc010jvx.2"
TEAD4	"uc001qln.2,uc010sej.1,uc010sek.1"
TECPR1	"uc003upg.2,uc003uph.1"
TECPR2	"uc001ylw.1,uc010awl.2,uc010txw.1,uc010txx.1"
TECRL	"uc003hcv.2,uc003hcw.2,uc010ihi.2"
TECR	"uc002mza.2,uc002mzb.2,uc002mzc.2,uc002mzd.2,uc002mze.2,uc002mzf.1,uc010xns.1"
TECTA	uc010rzo.1
TECTB	uc001kzr.1
TEC	uc003gxz.2
TEDDM1	uc001gpe.2
TEF	"uc003azx.2,uc003azy.2,uc011apa.1"
TEKT1	"uc002gdt.2,uc010vth.1"
TEKT2	"uc001bzr.2,uc001bzs.2"
TEKT3	uc002gon.2
TEKT4	"uc002stw.1,uc010fhr.1"
TEKT5	uc002czz.1
TEK	"uc003zqi.3,uc003zqj.1,uc010mjc.1,uc011lnn.1,uc011lno.1,uc011lnp.1"
TELO2	"uc002cly.2,uc010uvg.1"
TENC1	"uc001sbl.2,uc001sbm.2,uc001sbn.2,uc001sbo.1,uc001sbp.2,uc001sbq.2,uc001sbr.2,uc001sbs.2,uc009zmr.2"
TEP1	"uc001vxe.2,uc010ahj.1,uc010ahk.2,uc010tlf.1,uc010tlg.1,uc010tlh.1"
TEPP	"uc002emv.3,uc002emw.3"
TERC	uc003ffr.1
TERF1	"uc003xzc.2,uc003xzd.2,uc003xze.2"
TERF2IP	uc002fet.1
TERF2	"uc002exd.2,uc002exe.2"
TERT	"uc003jbz.1,uc003jca.1,uc003jcb.1,uc003jcc.1,uc003jcd.1,uc003jce.1"
TESC	"uc001twh.2,uc001twi.2"
TESK1	"uc003zwz.1,uc003zxa.2,uc010mks.2"
TESK2	"uc001cns.1,uc009vxr.1,uc009vxs.1,uc010olo.1,uc010olp.1"
TES	"uc003vho.2,uc003vhp.2,uc010lka.1,uc011kmx.1,uc011kmy.1"
TET1	"uc001jok.3,uc009xpw.1"
TET2	"uc003hxi.1,uc003hxj.2,uc003hxk.2,uc010ilp.1,uc011cez.1"
TET3	"uc002skb.3,uc010fez.1"
TEX101	"uc002owk.2,uc010xwo.1"
TEX10	"uc004bas.2,uc004bat.2,uc011lvf.1,uc011lvg.1,uc011lvh.1"
TEX11	"uc004dyk.2,uc004dyl.2,uc004dym.2"
TEX12	"uc001pnc.2,uc001pnd.2"
TEX13A	"uc004ema.2,uc004emb.2"
TEX13B	uc004enn.1
TEX14	"uc002iwr.1,uc002iws.1,uc010dcz.1,uc010dda.1,uc010wnz.1"
TEX15	"uc003xil.2,uc011lbc.1"
TEX19	uc002keq.2
TEX261	"uc002shn.2,uc010fdy.2"
TEX264	"uc003dbk.3,uc003dbl.3,uc003dbm.3,uc010hls.2,uc010hlt.2"
TEX28	"uc004fke.2,uc004fkf.2,uc010nut.1"
TEX2	"uc002jec.2,uc002jed.2,uc002jee.2"
TEX9	"uc002ado.1,uc002adp.2,uc002adq.1,uc010ugl.1"
TFAMP1	uc003slb.2
TFAM	"uc001jkf.2,uc001jkg.2,uc001jkh.2"
TFAP2A	"uc003myq.2,uc003myr.2,uc003mys.2,uc003myt.2,uc003myu.1,uc003myv.1,uc011dih.1,uc011dii.1"
TFAP2B	uc003pag.2
TFAP2C	"uc002xya.2,uc010zzi.1"
TFAP2D	"uc003paf.2,uc011dwt.1"
TFAP2E	uc010ohy.1
TFAP4	uc010uxg.1
TFB1M	"uc003qqj.3,uc003qqk.2"
TFB2M	"uc001ibn.2,uc010pys.1"
TFCP2L1	"uc002tmx.2,uc010flq.2,uc010flr.2"
TFCP2	"uc001rxv.1,uc001rxw.2,uc001rxx.2,uc009zlx.1,uc009zly.1"
TFDP1	"uc001vtv.2,uc001vtw.2,uc001vtx.2,uc001vty.3,uc010agx.2,uc010tkd.1,uc010tke.1"
TFDP2	"uc003euk.3,uc003eul.3,uc003eum.3,uc003eun.3,uc003euo.2,uc010hur.2,uc011bnf.1,uc011bng.1"
TFDP3	uc004exb.1
TFE3	"uc004dmb.3,uc004dmc.3,uc004dme.1"
TFEB	"uc003oqr.1,uc003oqs.1,uc003oqt.1,uc003oqu.1,uc003oqv.1,uc003oqw.1,uc003oqx.1,uc003oqy.1,uc003oqz.1,uc010jxo.1,uc010jxp.1,uc010jxq.1"
TFEC	"uc003vhj.1,uc003vhk.1,uc003vhl.3,uc003vhm.1,uc011kmw.1"
TFF1	uc002zax.1
TFF2	uc002zaw.2
TFF3	uc002zav.2
TFG	"uc003due.2,uc003duf.2,uc003dug.2,uc003duh.2,uc003dui.2"
TFIP11	"uc003acq.2,uc003acr.2,uc003acs.2,uc003act.2"
TFPI2	"uc003umy.1,uc003umz.1,uc003una.1,uc003unb.1,uc010lfg.1"
TFPI	"uc002upx.2,uc002upy.2,uc002upz.2,uc002uqa.2,uc002uqb.2"
TFPT	"uc010erd.2,uc010yej.1"
TFR2	"uc003uvu.1,uc003uvv.1,uc003uvw.1,uc010lhc.1"
TFRC	"uc003fvz.3,uc003fwa.3,uc010hzy.2,uc011btr.1"
TF	"uc003epu.1,uc003epv.1,uc003epw.1,uc010htv.1,uc011bls.1,uc011blt.1"
TGDS	"uc001vlw.2,uc001vlx.2"
TGFA	"uc002sgs.3,uc002sgt.3,uc002sgu.2,uc002sgv.2,uc002sgw.2,uc010fdq.2,uc010fdr.2"
TGFB1I1	"uc002ecd.1,uc002ece.1,uc010caq.1"
TGFB1	uc002oqh.1
TGFB2	"uc001hll.2,uc001hlm.2,uc001hln.2,uc001hlo.2,uc010pue.1"
TGFB3	"uc001xsc.2,uc001xsd.2"
TGFBI	"uc003lbf.3,uc003lbg.3,uc003lbh.3,uc010jed.2,uc010jee.2,uc011cyb.1"
TGFBR1	"uc004azc.2,uc004azd.2,uc004aze.2,uc011lvc.1"
TGFBR2	"uc003cen.2,uc003ceo.2"
TGFBR3	"uc001doh.2,uc001doi.2,uc001doj.2,uc009wde.2,uc010osy.1"
TGFBRAP1	"uc002tcq.2,uc002tcr.3,uc010fjc.2"
TGIF1	"uc002klu.2,uc002klv.2,uc002klw.2,uc002klx.2,uc002kly.2,uc002klz.2,uc002kma.2,uc002kmb.2,uc002kmc.2,uc010dkm.1"
TGIF2LX	uc004efe.2
TGIF2LY	uc004fqk.2
TGIF2	uc002xfn.2
TGM1	"uc001wod.2,uc010tog.1"
TGM2	"uc002xhq.2,uc002xhr.2,uc002xhs.1,uc002xht.2,uc002xhu.3,uc010zvx.1,uc010zvy.1"
TGM3	uc002wfx.3
TGM4	"uc003coa.2,uc003cob.2,uc003coc.3"
TGM5	"uc001zrc.1,uc001zrd.1,uc001zre.1"
TGM6	"uc002wfy.1,uc010gal.1"
TGM7	uc001zrf.1
TGOLN2	"uc002soz.2,uc002spa.2,uc002spb.2,uc002spc.1,uc010fgd.1"
TGS1	"uc003xsj.3,uc010lyh.2"
TG	"uc003ytw.2,uc003ytx.1,uc010mdw.2,uc010mdx.1,uc011ljb.1,uc011ljc.1"
TH1L	"uc002yaf.1,uc002yag.2,uc002yah.2,uc010zzu.1"
THADA	"uc002rsw.3,uc002rsx.3,uc002rsy.3,uc002rsz.2,uc002rta.2,uc002rtb.1,uc002rtc.3,uc002rtd.2,uc010far.2,uc010fas.1,uc010fat.1"
THAP10	uc002asv.2
THAP11	uc002euo.2
THAP1	"uc003xpk.2,uc003xpl.2"
THAP2	uc001swq.2
THAP3	"uc001aoc.2,uc001aod.2,uc001aoe.1"
THAP4	"uc002wbs.2,uc002wbt.2"
THAP5	"uc003vfl.2,uc003vfm.2"
THAP6	"uc003him.2,uc003hin.2,uc003hio.1,uc010iis.1,uc010iiu.1,uc010iiv.2,uc011cbm.1"
THAP7	"uc002ztr.1,uc002zts.1"
THAP8	"uc002oda.1,uc010xtb.1,uc010xtc.1"
THAP9	"uc003hns.1,uc003hnt.2,uc003hnu.1,uc003hnv.2"
THBD	"uc002wss.2,uc002wst.1,uc002wsu.1"
THBS1	"uc001zkh.2,uc010bbi.2"
THBS2	uc003qwt.2
THBS3	"uc001fix.2,uc001fiy.2,uc001fiz.2,uc001fja.2,uc009wqi.2,uc009wqj.1,uc010pfu.1,uc010pfv.1"
THBS4	uc003kgh.2
THEG	"uc002lol.2,uc002lom.2"
THEM4	"uc001ezj.1,uc001ezk.1"
THEM5	uc009wnd.2
THEMIS	"uc003qbi.2,uc010kfa.2,uc010kfb.2,uc011ebt.1"
THG1L	"uc003lxd.2,uc011ddu.1"
THNSL1	uc001isi.3
THNSL2	"uc002ssv.2,uc002ssw.3,uc002ssx.3,uc002ssy.3,uc002ssz.3,uc002sta.3,uc010fhe.2"
THOC1	"uc002kkh.3,uc002kkj.3,uc002kkk.3,uc002kkl.2"
THOC2	"uc004etu.2,uc004etv.3,uc004etw.1,uc010nqt.1,uc011muh.1,uc011mui.1"
THOC3	"uc003mdg.3,uc003mdh.2"
THOC4	uc002kbu.2
THOC5	"uc003afq.2,uc003afr.2,uc003afs.2,uc003aft.2,uc003afu.2,uc003afv.1,uc003afw.1,uc010gvo.2"
THOC6	"uc002cta.2,uc002ctb.2,uc002ctc.2,uc002ctd.2"
THOC7	"uc003dlt.3,uc003dlu.3"
THOP1	"uc002lwj.2,uc002lwk.2,uc010xgz.1"
THPO	"uc003fol.1,uc003fom.1,uc003fon.2,uc003fop.2,uc003for.1,uc003fos.1,uc003fot.1,uc003fou.1,uc011bro.1,uc011brp.1,uc011brq.1"
THRAP3	"uc001cae.3,uc001caf.3,uc001cag.1"
THRA	"uc002htv.2,uc002htw.2,uc002htx.2,uc010cwp.1"
THRB	"uc003ccx.3,uc003ccy.3,uc003ccz.3,uc003cda.1,uc003cdc.2,uc003cdd.2,uc003cde.1,uc010hfe.2"
THRSP	uc001oyx.2
THSD1P1	"uc001vgk.2,uc001vgl.1,uc001vgm.1,uc010adx.1,uc010ady.1"
THSD1	"uc001vgo.2,uc001vgp.2,uc010aea.2,uc010tgz.1"
THSD4	"uc002atb.1,uc002atd.1,uc002ate.2,uc002atg.1,uc010ukg.1"
THSD7A	"uc003ssd.3,uc003ssf.3"
THSD7B	"uc002tva.1,uc002tvb.2,uc010zbj.1"
THTPA	"uc001wkb.3,uc001wkg.3,uc001wkh.3,uc001wki.3,uc010akr.2"
